Record Length,Analog:3500,
Sample Interval,Analog:2.000000E-09,
Vertical Units,CH1:V, CH2:V, CH3:V,,
Vertical Scale,CH1:+2.000000E+00, CH2:+5.000000E-02, CH3:+2.000000E+00,,
Vertical Offset,CH1:+0.000000E+00, CH2:+0.000000E+00, CH3:+0.000000E+00,,
Horizontal Units,us,
Horizontal Scale,+5.000000E-01,
Model Number,T3DSO1204 ,
Serial Number,T0101C21531109,
Software Version,8.3.6.1.37R8,
Source,CH1,CH2,CH3
Second,Value,Value,Value
+9.840000E-07,+4.800000E+00,+0.000000E+00,+0.000000E+00
+9.860000E-07,+4.800000E+00,-2.000000E-03,+0.000000E+00
+9.880000E-07,+4.800000E+00,-4.000000E-03,+0.000000E+00
+9.900000E-07,+4.800000E+00,-2.000000E-03,+0.000000E+00
+9.920000E-07,+4.800000E+00,-2.000000E-03,-8.000000E-02
+9.940000E-07,+4.800000E+00,+0.000000E+00,+0.000000E+00
+9.960000E-07,+4.800000E+00,+0.000000E+00,+0.000000E+00
+9.980000E-07,+4.720000E+00,-2.000000E-03,-8.000000E-02
+1.000000E-06,+4.800000E+00,-2.000000E-03,-8.000000E-02
+1.002000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.004000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.006000E-06,+4.800000E+00,-2.000000E-03,+0.000000E+00
+1.008000E-06,+4.720000E+00,-2.000000E-03,+0.000000E+00
+1.010000E-06,+4.800000E+00,-2.000000E-03,+0.000000E+00
+1.012000E-06,+4.720000E+00,-2.000000E-03,+0.000000E+00
+1.014000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.016000E-06,+4.800000E+00,-2.000000E-03,-8.000000E-02
+1.018000E-06,+4.720000E+00,+0.000000E+00,+0.000000E+00
+1.020000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.022000E-06,+4.800000E+00,-2.000000E-03,+0.000000E+00
+1.024000E-06,+4.720000E+00,-4.000000E-03,+0.000000E+00
+1.026000E-06,+4.720000E+00,-2.000000E-03,+0.000000E+00
+1.028000E-06,+4.800000E+00,-2.000000E-03,-8.000000E-02
+1.030000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.032000E-06,+4.720000E+00,+0.000000E+00,+0.000000E+00
+1.034000E-06,+4.800000E+00,-2.000000E-03,+0.000000E+00
+1.036000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.038000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.040000E-06,+4.720000E+00,+0.000000E+00,+0.000000E+00
+1.042000E-06,+4.800000E+00,-2.000000E-03,+0.000000E+00
+1.044000E-06,+4.800000E+00,-2.000000E-03,+0.000000E+00
+1.046000E-06,+4.800000E+00,-2.000000E-03,-8.000000E-02
+1.048000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.050000E-06,+4.720000E+00,+0.000000E+00,-8.000000E-02
+1.052000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.054000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.056000E-06,+4.720000E+00,+0.000000E+00,-8.000000E-02
+1.058000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.060000E-06,+4.720000E+00,-2.000000E-03,+0.000000E+00
+1.062000E-06,+4.800000E+00,-2.000000E-03,+0.000000E+00
+1.064000E-06,+4.800000E+00,-2.000000E-03,-8.000000E-02
+1.066000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.068000E-06,+4.800000E+00,-2.000000E-03,-8.000000E-02
+1.070000E-06,+4.720000E+00,+0.000000E+00,+0.000000E+00
+1.072000E-06,+4.720000E+00,+0.000000E+00,+0.000000E+00
+1.074000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.076000E-06,+4.720000E+00,+0.000000E+00,+0.000000E+00
+1.078000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.080000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.082000E-06,+4.800000E+00,-2.000000E-03,+0.000000E+00
+1.084000E-06,+4.720000E+00,-2.000000E-03,-8.000000E-02
+1.086000E-06,+4.800000E+00,-4.000000E-03,-8.000000E-02
+1.088000E-06,+4.720000E+00,-2.000000E-03,+0.000000E+00
+1.090000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.092000E-06,+4.800000E+00,+2.000000E-03,-8.000000E-02
+1.094000E-06,+4.800000E+00,+2.000000E-03,-8.000000E-02
+1.096000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.098000E-06,+4.800000E+00,-4.000000E-03,+0.000000E+00
+1.100000E-06,+4.720000E+00,-6.000000E-03,-8.000000E-02
+1.102000E-06,+4.800000E+00,-4.000000E-03,+0.000000E+00
+1.104000E-06,+4.720000E+00,+0.000000E+00,-8.000000E-02
+1.106000E-06,+4.720000E+00,+2.000000E-03,+0.000000E+00
+1.108000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.110000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.112000E-06,+4.800000E+00,-2.000000E-03,-8.000000E-02
+1.114000E-06,+4.720000E+00,-2.000000E-03,+0.000000E+00
+1.116000E-06,+4.720000E+00,-2.000000E-03,-8.000000E-02
+1.118000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.120000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.122000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.124000E-06,+4.800000E+00,-2.000000E-03,-8.000000E-02
+1.126000E-06,+4.800000E+00,-2.000000E-03,+0.000000E+00
+1.128000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.130000E-06,+4.800000E+00,+2.000000E-03,+0.000000E+00
+1.132000E-06,+4.800000E+00,+2.000000E-03,-8.000000E-02
+1.134000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.136000E-06,+4.720000E+00,-4.000000E-03,+0.000000E+00
+1.138000E-06,+4.800000E+00,-2.000000E-03,+0.000000E+00
+1.140000E-06,+4.720000E+00,-2.000000E-03,-8.000000E-02
+1.142000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.144000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.146000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.148000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.150000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.152000E-06,+4.720000E+00,-2.000000E-03,+0.000000E+00
+1.154000E-06,+4.800000E+00,-2.000000E-03,+0.000000E+00
+1.156000E-06,+4.720000E+00,-2.000000E-03,-8.000000E-02
+1.158000E-06,+4.720000E+00,+0.000000E+00,+0.000000E+00
+1.160000E-06,+4.720000E+00,+0.000000E+00,-8.000000E-02
+1.162000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.164000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.166000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.168000E-06,+4.720000E+00,+0.000000E+00,+0.000000E+00
+1.170000E-06,+4.800000E+00,-2.000000E-03,+0.000000E+00
+1.172000E-06,+4.720000E+00,-2.000000E-03,-8.000000E-02
+1.174000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.176000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.178000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.180000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.182000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.184000E-06,+4.720000E+00,+0.000000E+00,+0.000000E+00
+1.186000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.188000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.190000E-06,+4.720000E+00,-2.000000E-03,-8.000000E-02
+1.192000E-06,+4.720000E+00,-2.000000E-03,-8.000000E-02
+1.194000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.196000E-06,+4.720000E+00,+0.000000E+00,-8.000000E-02
+1.198000E-06,+4.800000E+00,+2.000000E-03,-8.000000E-02
+1.200000E-06,+4.720000E+00,+0.000000E+00,+0.000000E+00
+1.202000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.204000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.206000E-06,+4.720000E+00,-2.000000E-03,-8.000000E-02
+1.208000E-06,+4.720000E+00,-2.000000E-03,-8.000000E-02
+1.210000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.212000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.214000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.216000E-06,+4.720000E+00,+0.000000E+00,+0.000000E+00
+1.218000E-06,+4.720000E+00,+0.000000E+00,+0.000000E+00
+1.220000E-06,+4.720000E+00,+0.000000E+00,-8.000000E-02
+1.222000E-06,+4.720000E+00,+0.000000E+00,-8.000000E-02
+1.224000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.226000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.228000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.230000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.232000E-06,+4.720000E+00,+0.000000E+00,+0.000000E+00
+1.234000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.236000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.238000E-06,+4.720000E+00,+0.000000E+00,+0.000000E+00
+1.240000E-06,+4.720000E+00,+0.000000E+00,-8.000000E-02
+1.242000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.244000E-06,+4.800000E+00,-2.000000E-03,+0.000000E+00
+1.246000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.248000E-06,+4.720000E+00,+0.000000E+00,+0.000000E+00
+1.250000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.252000E-06,+4.720000E+00,+0.000000E+00,+0.000000E+00
+1.254000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.256000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.258000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.260000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.262000E-06,+4.800000E+00,-2.000000E-03,+0.000000E+00
+1.264000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.266000E-06,+4.720000E+00,+0.000000E+00,+0.000000E+00
+1.268000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.270000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.272000E-06,+4.720000E+00,+0.000000E+00,+0.000000E+00
+1.274000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.276000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.278000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.280000E-06,+4.720000E+00,+0.000000E+00,-8.000000E-02
+1.282000E-06,+4.800000E+00,-2.000000E-03,-8.000000E-02
+1.284000E-06,+4.720000E+00,+0.000000E+00,+0.000000E+00
+1.286000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.288000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.290000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.292000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.294000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.296000E-06,+4.720000E+00,+0.000000E+00,+0.000000E+00
+1.298000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.300000E-06,+4.720000E+00,-2.000000E-03,-8.000000E-02
+1.302000E-06,+4.720000E+00,+0.000000E+00,-8.000000E-02
+1.304000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.306000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.308000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.310000E-06,+4.720000E+00,+0.000000E+00,+0.000000E+00
+1.312000E-06,+4.720000E+00,+0.000000E+00,+0.000000E+00
+1.314000E-06,+4.800000E+00,-2.000000E-03,+0.000000E+00
+1.316000E-06,+4.800000E+00,-2.000000E-03,-8.000000E-02
+1.318000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.320000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.322000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.324000E-06,+4.720000E+00,+0.000000E+00,+0.000000E+00
+1.326000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.328000E-06,+4.720000E+00,+0.000000E+00,-8.000000E-02
+1.330000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.332000E-06,+4.800000E+00,-2.000000E-03,-8.000000E-02
+1.334000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.336000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.338000E-06,+4.720000E+00,+0.000000E+00,+0.000000E+00
+1.340000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.342000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.344000E-06,+4.720000E+00,+0.000000E+00,+0.000000E+00
+1.346000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.348000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.350000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.352000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.354000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.356000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.358000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.360000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.362000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.364000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.366000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.368000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.370000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.372000E-06,+4.720000E+00,+0.000000E+00,+0.000000E+00
+1.374000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.376000E-06,+4.720000E+00,+0.000000E+00,+0.000000E+00
+1.378000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.380000E-06,+4.720000E+00,+0.000000E+00,-8.000000E-02
+1.382000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.384000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.386000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.388000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.390000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.392000E-06,+4.720000E+00,+0.000000E+00,+0.000000E+00
+1.394000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.396000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.398000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.400000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.402000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.404000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.406000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.408000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.410000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.412000E-06,+4.720000E+00,+0.000000E+00,-8.000000E-02
+1.414000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.416000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.418000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.420000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.422000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.424000E-06,+4.720000E+00,+0.000000E+00,-8.000000E-02
+1.426000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.428000E-06,+4.720000E+00,+0.000000E+00,+0.000000E+00
+1.430000E-06,+4.720000E+00,+0.000000E+00,+0.000000E+00
+1.432000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.434000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.436000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.438000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.440000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.442000E-06,+4.720000E+00,+0.000000E+00,+0.000000E+00
+1.444000E-06,+4.720000E+00,+0.000000E+00,+0.000000E+00
+1.446000E-06,+4.800000E+00,+2.000000E-03,+0.000000E+00
+1.448000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.450000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.452000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.454000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.456000E-06,+4.720000E+00,+2.000000E-03,+0.000000E+00
+1.458000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.460000E-06,+4.720000E+00,+0.000000E+00,+0.000000E+00
+1.462000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.464000E-06,+4.720000E+00,+0.000000E+00,-8.000000E-02
+1.466000E-06,+4.800000E+00,+2.000000E-03,+0.000000E+00
+1.468000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.470000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.472000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.474000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.476000E-06,+4.720000E+00,+0.000000E+00,+0.000000E+00
+1.478000E-06,+4.720000E+00,+0.000000E+00,+0.000000E+00
+1.480000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.482000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.484000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.486000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.488000E-06,+4.720000E+00,+0.000000E+00,+0.000000E+00
+1.490000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.492000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.494000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.496000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.498000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.500000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.502000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.504000E-06,+4.720000E+00,+0.000000E+00,-8.000000E-02
+1.506000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.508000E-06,+4.720000E+00,+0.000000E+00,-8.000000E-02
+1.510000E-06,+4.720000E+00,+0.000000E+00,-8.000000E-02
+1.512000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.514000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.516000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.518000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.520000E-06,+4.720000E+00,+0.000000E+00,+0.000000E+00
+1.522000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.524000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.526000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.528000E-06,+4.720000E+00,+0.000000E+00,-8.000000E-02
+1.530000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.532000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.534000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.536000E-06,+4.720000E+00,+0.000000E+00,+0.000000E+00
+1.538000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.540000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.542000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.544000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.546000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.548000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.550000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.552000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.554000E-06,+4.800000E+00,+2.000000E-03,+0.000000E+00
+1.556000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.558000E-06,+4.800000E+00,-2.000000E-03,+0.000000E+00
+1.560000E-06,+4.800000E+00,-2.000000E-03,+0.000000E+00
+1.562000E-06,+4.800000E+00,+2.000000E-03,+0.000000E+00
+1.564000E-06,+4.800000E+00,+2.000000E-03,+0.000000E+00
+1.566000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.568000E-06,+4.800000E+00,-2.000000E-03,+0.000000E+00
+1.570000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.572000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.574000E-06,+4.800000E+00,+2.000000E-03,+0.000000E+00
+1.576000E-06,+4.720000E+00,+0.000000E+00,-8.000000E-02
+1.578000E-06,+4.720000E+00,+2.000000E-03,-8.000000E-02
+1.580000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.582000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.584000E-06,+4.720000E+00,+0.000000E+00,+0.000000E+00
+1.586000E-06,+4.720000E+00,+0.000000E+00,+0.000000E+00
+1.588000E-06,+4.720000E+00,+2.000000E-03,-8.000000E-02
+1.590000E-06,+4.800000E+00,+2.000000E-03,+0.000000E+00
+1.592000E-06,+4.720000E+00,+0.000000E+00,+0.000000E+00
+1.594000E-06,+4.800000E+00,-2.000000E-03,+0.000000E+00
+1.596000E-06,+4.720000E+00,+0.000000E+00,-8.000000E-02
+1.598000E-06,+4.800000E+00,+2.000000E-03,+0.000000E+00
+1.600000E-06,+4.720000E+00,+2.000000E-03,+0.000000E+00
+1.602000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.604000E-06,+4.800000E+00,-2.000000E-03,-8.000000E-02
+1.606000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.608000E-06,+4.800000E+00,+2.000000E-03,+0.000000E+00
+1.610000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.612000E-06,+4.720000E+00,+0.000000E+00,-8.000000E-02
+1.614000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.616000E-06,+4.720000E+00,+0.000000E+00,+0.000000E+00
+1.618000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.620000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.622000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.624000E-06,+4.720000E+00,+0.000000E+00,-8.000000E-02
+1.626000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.628000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.630000E-06,+4.720000E+00,+0.000000E+00,-8.000000E-02
+1.632000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.634000E-06,+4.800000E+00,+2.000000E-03,+0.000000E+00
+1.636000E-06,+4.720000E+00,+2.000000E-03,-8.000000E-02
+1.638000E-06,+4.800000E+00,+2.000000E-03,+0.000000E+00
+1.640000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.642000E-06,+4.800000E+00,-2.000000E-03,+0.000000E+00
+1.644000E-06,+4.800000E+00,-2.000000E-03,-8.000000E-02
+1.646000E-06,+4.800000E+00,-2.000000E-03,+0.000000E+00
+1.648000E-06,+4.720000E+00,+0.000000E+00,+0.000000E+00
+1.650000E-06,+4.800000E+00,+2.000000E-03,+0.000000E+00
+1.652000E-06,+4.800000E+00,+4.000000E-03,-8.000000E-02
+1.654000E-06,+4.720000E+00,+4.000000E-03,-8.000000E-02
+1.656000E-06,+4.800000E+00,-2.000000E-03,+0.000000E+00
+1.658000E-06,+4.800000E+00,-6.000000E-03,+0.000000E+00
+1.660000E-06,+4.800000E+00,-4.000000E-03,-8.000000E-02
+1.662000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.664000E-06,+4.720000E+00,+4.000000E-03,+0.000000E+00
+1.666000E-06,+4.800000E+00,+4.000000E-03,+0.000000E+00
+1.668000E-06,+4.800000E+00,+2.000000E-03,+0.000000E+00
+1.670000E-06,+4.800000E+00,-2.000000E-03,-8.000000E-02
+1.672000E-06,+4.800000E+00,-2.000000E-03,-8.000000E-02
+1.674000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.676000E-06,+4.720000E+00,+0.000000E+00,-8.000000E-02
+1.678000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.680000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.682000E-06,+4.800000E+00,-2.000000E-03,+0.000000E+00
+1.684000E-06,+4.720000E+00,-2.000000E-03,+0.000000E+00
+1.686000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.688000E-06,+4.720000E+00,+4.000000E-03,-8.000000E-02
+1.690000E-06,+4.800000E+00,+4.000000E-03,+0.000000E+00
+1.692000E-06,+4.720000E+00,+0.000000E+00,-8.000000E-02
+1.694000E-06,+4.800000E+00,-2.000000E-03,-8.000000E-02
+1.696000E-06,+4.720000E+00,-2.000000E-03,+0.000000E+00
+1.698000E-06,+4.800000E+00,-2.000000E-03,+0.000000E+00
+1.700000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.702000E-06,+4.800000E+00,+2.000000E-03,-8.000000E-02
+1.704000E-06,+4.800000E+00,+2.000000E-03,+0.000000E+00
+1.706000E-06,+4.720000E+00,+2.000000E-03,+0.000000E+00
+1.708000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.710000E-06,+4.800000E+00,-2.000000E-03,-8.000000E-02
+1.712000E-06,+4.720000E+00,-2.000000E-03,+0.000000E+00
+1.714000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.716000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.718000E-06,+4.720000E+00,+0.000000E+00,-8.000000E-02
+1.720000E-06,+4.720000E+00,+0.000000E+00,-8.000000E-02
+1.722000E-06,+4.800000E+00,+2.000000E-03,+0.000000E+00
+1.724000E-06,+4.720000E+00,+0.000000E+00,+0.000000E+00
+1.726000E-06,+4.800000E+00,+2.000000E-03,-8.000000E-02
+1.728000E-06,+4.720000E+00,+0.000000E+00,+0.000000E+00
+1.730000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.732000E-06,+4.720000E+00,+0.000000E+00,-8.000000E-02
+1.734000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.736000E-06,+4.800000E+00,+2.000000E-03,-8.000000E-02
+1.738000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.740000E-06,+4.800000E+00,+0.000000E+00,+0.000000E+00
+1.742000E-06,+4.800000E+00,+0.000000E+00,-8.000000E-02
+1.744000E-06,+4.720000E+00,+0.000000E+00,+0.000000E+00
